Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2183,42,Male,Blouse,Clothing,99,NM,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,Venmo,Bi-Weekly
2184,30,Male,Shorts,Clothing,37,KS,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly
2185,38,Male,Shoes,Footwear,34,NV,S,Gold,Spring,3.2,No,Free Shipping,No,No,16,PayPal,Every 3 Months
2186,40,Male,Shorts,Clothing,32,NC,M,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months
2187,55,Male,Sandals,Footwear,23,NM,XL,Teal,Winter,4.3,No,Next Day Air,No,No,6,PayPal,Every 3 Months
2188,37,Male,Blouse,Clothing,78,ID,M,Violet,Spring,4.4,No,Free Shipping,No,No,20,PayPal,Annually
2189,41,Male,Coat,Outerwear,54,CA,M,Brown,Winter,4.7,No,Next Day Air,No,No,9,Credit Card,Weekly
2190,38,Male,Blouse,Clothing,94,WI,XL,Brown,Fall,4.0,No,Express,No,No,47,Credit Card,Bi-Weekly
2191,42,Male,Belt,Accessories,75,AK,S,Maroon,Spring,4.6,No,Express,No,No,33,Credit Card,Annually
2192,26,Male,Blouse,Clothing,69,PA,S,Maroon,Summer,3.8,No,Next Day Air,No,No,46,Cash,Bi-Weekly
2193,41,Male,Scarf,Accessories,35,VA,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9,Credit Card,Monthly
2194,27,Male,Shirt,Clothing,78,CA,L,Turquoise,Spring,5.0,No,Express,No,No,8,PayPal,Monthly
2195,61,Male,Socks,Clothing,29,KY,M,Silver,Summer,3.5,No,Standard,No,No,48,Bank Transfer,Quarterly
2196,58,Male,Jeans,Clothing,62,NY,M,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly
2197,25,Male,Dress,Clothing,58,VT,M,Gray,Spring,4.8,No,Next Day Air,No,No,31,PayPal,Weekly
2198,33,Male,Boots,Footwear,88,PA,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly
2199,57,Male,Scarf,Accessories,80,NY,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,Venmo,Monthly
2200,39,Male,Scarf,Accessories,47,NC,M,Maroon,Summer,4.9,No,Store Pickup,No,No,40,Debit Card,Monthly
2201,60,Male,Gloves,Accessories,51,WY,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months
2202,39,Male,Pants,Clothing,25,OH,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10,Venmo,Annually
2203,42,Male,Dress,Clothing,36,AL,M,Red,Summer,4.3,No,Next Day Air,No,No,23,Credit Card,Weekly
2204,53,Male,Dress,Clothing,79,RI,M,Indigo,Winter,3.1,No,Free Shipping,No,No,32,Cash,Quarterly
2205,20,Male,Jeans,Clothing,41,OR,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6,Debit Card,Monthly
2206,46,Male,Sweater,Clothing,68,ND,XL,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly
2207,46,Male,Sandals,Footwear,51,IL,L,Green,Spring,2.6,No,Store Pickup,No,No,25,Bank Transfer,Fortnightly
2208,69,Male,Handbag,Accessories,38,NM,M,Gray,Fall,2.9,No,Next Day Air,No,No,11,Credit Card,Annually
2209,28,Male,Scarf,Accessories,46,CO,XL,Violet,Summer,2.7,No,2-Day Shipping,No,No,23,PayPal,Monthly
2210,42,Male,Sandals,Footwear,20,UT,XL,Beige,Summer,4.5,No,2-Day Shipping,No,No,44,Bank Transfer,Quarterly
2211,30,Male,Sunglasses,Accessories,25,VA,M,Orange,Summer,3.1,No,Store Pickup,No,No,35,PayPal,Fortnightly
2212,50,Male,Sweater,Clothing,89,ME,L,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months
2213,59,Male,Pants,Clothing,77,NE,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly
2214,54,Male,Hat,Accessories,94,HI,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly
2215,50,Male,Belt,Accessories,100,ID,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly
2216,25,Male,Sandals,Footwear,96,WV,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly
2217,41,Male,Pants,Clothing,36,VT,XL,Silver,Winter,4.0,No,Store Pickup,No,No,15,Venmo,Bi-Weekly
2218,35,Male,Jewelry,Accessories,27,IN,XL,Red,Fall,2.6,No,Store Pickup,No,No,42,Bank Transfer,Fortnightly
2219,67,Male,Sunglasses,Accessories,67,ID,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly
2220,33,Male,Blouse,Clothing,91,MN,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly
2221,19,Male,Belt,Accessories,62,WY,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47,Cash,Annually
2222,25,Male,Shorts,Clothing,88,KS,XL,White,Fall,3.0,No,Free Shipping,No,No,34,Credit Card,Annually
2223,32,Male,Pants,Clothing,66,GA,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly
2224,30,Male,Sandals,Footwear,65,KS,M,Gray,Fall,4.7,No,Next Day Air,No,No,5,PayPal,Quarterly
2225,18,Male,Gloves,Accessories,25,NE,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly
2226,38,Male,Belt,Accessories,64,WA,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually
2227,22,Male,Shirt,Clothing,72,MO,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually
2228,40,Male,Scarf,Accessories,74,WA,S,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly
2229,54,Male,Gloves,Accessories,50,KS,M,Green,Fall,3.7,No,Free Shipping,No,No,5,Credit Card,Weekly
2230,70,Male,Pants,Clothing,97,MN,M,Silver,Fall,3.9,No,Express,No,No,50,Venmo,Monthly
2231,52,Male,Sneakers,Footwear,36,CO,S,Teal,Spring,3.8,No,Express,No,No,33,Venmo,Fortnightly
2232,34,Male,Jacket,Outerwear,49,UT,M,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly
2233,65,Male,Shoes,Footwear,64,NC,L,Lavender,Spring,4.0,No,Store Pickup,No,No,14,Cash,Fortnightly
2234,38,Male,Blouse,Clothing,31,FL,XL,Gray,Summer,4.5,No,Express,No,No,48,Credit Card,Monthly
2235,35,Male,Boots,Footwear,66,NH,S,Yellow,Winter,4.0,No,Express,No,No,26,Cash,Weekly
2236,40,Male,Socks,Clothing,82,IL,M,Gray,Spring,4.5,No,2-Day Shipping,No,No,44,Credit Card,Annually
2237,23,Male,T-shirt,Clothing,88,LA,M,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly
2238,45,Male,Sandals,Footwear,34,AL,S,Black,Summer,3.8,No,Next Day Air,No,No,31,Venmo,Every 3 Months
2239,40,Male,Sneakers,Footwear,84,FL,L,Beige,Winter,3.8,No,Standard,No,No,18,Debit Card,Weekly
2240,42,Male,Jewelry,Accessories,96,AL,L,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41,Credit Card,Every 3 Months
2241,57,Male,Sandals,Footwear,71,CA,L,Green,Winter,4.3,No,Next Day Air,No,No,18,Debit Card,Every 3 Months
2242,18,Male,Jacket,Outerwear,77,MD,M,Purple,Summer,3.5,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
2243,18,Male,Skirt,Clothing,66,NV,M,Orange,Spring,3.8,No,Next Day Air,No,No,5,Credit Card,Bi-Weekly
2244,56,Male,Shirt,Clothing,21,MA,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13,Debit Card,Annually
2245,35,Male,Shorts,Clothing,37,SC,M,Gold,Summer,4.8,No,2-Day Shipping,No,No,22,PayPal,Annually
2246,49,Male,Socks,Clothing,90,DE,L,Gray,Fall,4.9,No,Free Shipping,No,No,45,PayPal,Fortnightly
2247,49,Male,Jacket,Outerwear,96,HI,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39,PayPal,Every 3 Months
2248,34,Male,Jewelry,Accessories,37,FL,L,Teal,Summer,4.4,No,Next Day Air,No,No,18,Venmo,Annually
2249,63,Male,T-shirt,Clothing,66,RI,M,Violet,Winter,3.4,No,Free Shipping,No,No,19,PayPal,Fortnightly
2250,42,Male,Gloves,Accessories,45,WY,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly
2251,41,Male,Shoes,Footwear,89,CO,L,Pink,Summer,4.6,No,Store Pickup,No,No,19,Credit Card,Weekly
2252,26,Male,Shoes,Footwear,94,VA,L,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly
2253,48,Male,Shoes,Footwear,96,NE,S,Maroon,Summer,3.9,No,Express,No,No,21,Bank Transfer,Annually
2254,62,Male,Hoodie,Clothing,31,OK,M,Brown,Spring,2.6,No,Store Pickup,No,No,22,PayPal,Monthly
2255,24,Male,Belt,Accessories,79,ND,M,Gold,Winter,4.2,No,Store Pickup,No,No,44,PayPal,Every 3 Months
2256,48,Male,Coat,Outerwear,39,MI,L,Teal,Spring,4.6,No,Store Pickup,No,No,42,Bank Transfer,Quarterly
2257,31,Male,Blouse,Clothing,22,CA,M,Turquoise,Fall,5.0,No,Standard,No,No,33,Credit Card,Quarterly
2258,41,Male,Skirt,Clothing,32,TN,L,Olive,Fall,4.2,No,Standard,No,No,6,Bank Transfer,Annually
2259,24,Male,T-shirt,Clothing,71,OH,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
2260,60,Male,Jeans,Clothing,96,FL,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24,Cash,Annually
2261,38,Male,Scarf,Accessories,82,MO,M,Blue,Fall,4.9,No,Express,No,No,16,PayPal,Quarterly
2262,58,Male,Backpack,Accessories,76,SC,L,Gold,Spring,4.4,No,Standard,No,No,12,Bank Transfer,Fortnightly
2263,53,Male,Backpack,Accessories,22,AZ,M,Green,Winter,3.1,No,2-Day Shipping,No,No,50,PayPal,Monthly
2264,44,Male,Scarf,Accessories,40,IN,XL,Green,Winter,3.5,No,Store Pickup,No,No,42,Cash,Quarterly
2265,51,Male,Hat,Accessories,92,ND,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50,PayPal,Monthly
2266,36,Male,Coat,Outerwear,94,MT,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10,PayPal,Quarterly
2267,20,Male,Dress,Clothing,44,MO,M,Yellow,Fall,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly
2268,32,Male,Gloves,Accessories,49,KY,S,Blue,Spring,3.8,No,Express,No,No,37,Venmo,Weekly
2269,66,Male,Sweater,Clothing,26,GA,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly
2270,49,Male,Skirt,Clothing,38,KY,M,Yellow,Fall,4.4,No,Store Pickup,No,No,27,Credit Card,Annually
2271,27,Male,Blouse,Clothing,72,GA,L,Purple,Spring,3.5,No,Express,No,No,7,Venmo,Weekly
2272,29,Male,Dress,Clothing,99,AK,M,Green,Summer,3.4,No,Free Shipping,No,No,49,PayPal,Quarterly
2273,29,Male,Jacket,Outerwear,38,ME,L,Charcoal,Spring,4.0,No,Standard,No,No,44,PayPal,Monthly
2274,55,Male,Coat,Outerwear,96,NM,L,Silver,Winter,4.8,No,Express,No,No,13,PayPal,Bi-Weekly
2275,57,Male,Dress,Clothing,27,NY,L,Turquoise,Spring,4.5,No,Next Day Air,No,No,38,PayPal,Fortnightly
2276,29,Male,Shorts,Clothing,24,OK,M,Gray,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly
2277,31,Male,Jeans,Clothing,82,WY,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly
2278,25,Male,Hat,Accessories,56,AL,M,Beige,Summer,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly
2279,61,Male,Gloves,Accessories,25,MD,M,Maroon,Fall,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months
2280,53,Male,Sneakers,Footwear,67,WV,L,Indigo,Spring,2.9,No,Free Shipping,No,No,35,Bank Transfer,Quarterly
2281,22,Male,Shoes,Footwear,21,KY,M,Red,Summer,2.8,No,Standard,No,No,31,Credit Card,Fortnightly
2282,28,Male,Hoodie,Clothing,27,KS,XL,Maroon,Summer,3.0,No,Store Pickup,No,No,41,Bank Transfer,Annually
2283,18,Male,Sneakers,Footwear,97,ID,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually
2284,44,Male,Handbag,Accessories,45,OH,S,Black,Winter,4.1,No,Free Shipping,No,No,34,Credit Card,Fortnightly
2285,32,Male,Blouse,Clothing,63,IA,XL,Black,Fall,4.1,No,Express,No,No,20,Venmo,Annually
2286,34,Male,Belt,Accessories,100,MI,L,Pink,Summer,4.6,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2287,67,Male,Socks,Clothing,38,SD,L,Blue,Spring,2.5,No,Store Pickup,No,No,35,Venmo,Quarterly
2288,66,Male,Blouse,Clothing,45,NE,L,Green,Summer,3.0,No,Store Pickup,No,No,6,Debit Card,Annually
2289,28,Male,Jewelry,Accessories,91,CA,M,Orange,Fall,3.8,No,Next Day Air,No,No,50,PayPal,Weekly
2290,70,Male,Shorts,Clothing,82,NV,M,Orange,Fall,4.1,No,Free Shipping,No,No,47,Venmo,Weekly
2291,37,Male,Boots,Footwear,48,KS,L,Magenta,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly
2292,28,Male,Coat,Outerwear,30,OH,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13,Credit Card,Quarterly
2293,43,Male,T-shirt,Clothing,34,VT,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly
2294,37,Male,Sweater,Clothing,68,GA,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months
2295,54,Male,Sunglasses,Accessories,95,MD,M,Red,Winter,5.0,No,Express,No,No,40,Debit Card,Annually
2296,50,Male,Hat,Accessories,22,CT,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly
2297,46,Male,Gloves,Accessories,88,WA,M,Green,Fall,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months
2298,60,Male,Socks,Clothing,83,CA,M,Orange,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly
2299,40,Male,Handbag,Accessories,87,MT,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months
2300,64,Male,Coat,Outerwear,57,ID,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months
2301,18,Male,Coat,Outerwear,88,PA,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly
2302,37,Male,Pants,Clothing,20,ME,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually
2303,36,Male,Belt,Accessories,39,MT,L,Pink,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly
2304,51,Male,Sunglasses,Accessories,71,NJ,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,26,Male,Hoodie,Clothing,73,LA,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,68,Male,Handbag,Accessories,63,ME,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly
2307,27,Male,Gloves,Accessories,78,FL,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly
2308,28,Male,Skirt,Clothing,96,MO,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually
2309,49,Male,Sunglasses,Accessories,81,ND,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
2310,70,Male,Dress,Clothing,95,CT,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly
2311,30,Male,Gloves,Accessories,68,VA,M,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly
2312,27,Male,Sneakers,Footwear,28,MT,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
2313,19,Male,T-shirt,Clothing,30,VT,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
2314,64,Male,Dress,Clothing,31,GA,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly
2315,42,Male,Handbag,Accessories,95,VA,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months
2316,69,Male,Socks,Clothing,79,VT,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
2317,28,Male,Sneakers,Footwear,39,MT,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually
2318,47,Male,Jacket,Outerwear,34,NJ,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly
2319,69,Male,Hoodie,Clothing,28,WY,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
2320,56,Male,Sandals,Footwear,38,ME,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly
2321,28,Male,Shoes,Footwear,55,NM,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months
2322,50,Male,Sandals,Footwear,31,CO,M,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly
2323,39,Male,Coat,Outerwear,84,CT,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly
2324,35,Male,Gloves,Accessories,93,MD,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly
2325,59,Male,Coat,Outerwear,28,OR,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
2326,44,Male,Boots,Footwear,55,NY,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
2327,66,Male,Skirt,Clothing,63,OK,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually
2328,20,Male,Skirt,Clothing,94,AL,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly
2329,45,Male,Pants,Clothing,36,ND,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
2330,49,Male,Hat,Accessories,97,NE,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
2331,60,Male,Backpack,Accessories,63,AZ,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months
2332,61,Male,Scarf,Accessories,77,IL,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,Scarf,Accessories,53,SC,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly
2334,33,Male,Shirt,Clothing,77,KS,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
2335,49,Male,Boots,Footwear,79,KS,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly
2336,31,Male,Coat,Outerwear,37,ID,M,Black,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly
2337,19,Male,Belt,Accessories,94,CA,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
2338,39,Male,Boots,Footwear,76,ND,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually
2339,66,Male,Sneakers,Footwear,68,GA,S,Silver,Fall,4.0,No,Express,No,No,21,PayPal,Quarterly
2340,25,Male,Shirt,Clothing,65,IL,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2341,63,Male,Blouse,Clothing,24,DE,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
2342,56,Male,Jacket,Outerwear,31,CT,L,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months
2343,20,Male,Skirt,Clothing,89,TN,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2344,58,Male,Socks,Clothing,49,MD,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly
2345,34,Male,Sandals,Footwear,92,RI,XL,Lavender,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly
2346,28,Male,T-shirt,Clothing,32,NY,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
2347,22,Male,Jacket,Outerwear,67,NM,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
2348,37,Male,Belt,Accessories,64,CA,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months
2349,54,Male,Shoes,Footwear,84,ME,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months
2350,65,Male,Blouse,Clothing,34,NY,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
2351,57,Male,Shoes,Footwear,26,HI,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually
2352,38,Male,Sweater,Clothing,50,NH,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
2353,70,Male,Boots,Footwear,46,NE,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
2354,56,Male,Handbag,Accessories,71,MT,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
2355,56,Male,Blouse,Clothing,78,WI,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly
2356,22,Male,Skirt,Clothing,35,TN,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly
2357,57,Male,Backpack,Accessories,58,MT,M,Gray,Summer,3.0,No,Free Shipping,No,No,27,Debit Card,Quarterly
2358,53,Male,Shirt,Clothing,67,MI,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,Sweater,Clothing,93,TX,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
2360,19,Male,Scarf,Accessories,81,PA,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
2361,49,Male,Handbag,Accessories,80,NY,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months
2362,44,Male,Scarf,Accessories,64,AL,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,27,Male,Jeans,Clothing,41,VA,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
2364,60,Male,Socks,Clothing,79,PA,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly
2365,62,Male,Sunglasses,Accessories,60,MS,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly
2366,52,Male,Sneakers,Footwear,91,WY,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly
2367,30,Male,Shoes,Footwear,66,NM,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
2368,66,Male,Socks,Clothing,85,ND,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly
2369,29,Male,Sunglasses,Accessories,38,NJ,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
2370,24,Male,Sweater,Clothing,23,VT,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly
2371,51,Male,Shoes,Footwear,71,AK,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
2372,67,Male,Socks,Clothing,25,IN,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
2373,50,Male,Boots,Footwear,39,AL,XL,Silver,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly
2374,37,Male,Hoodie,Clothing,20,MI,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
2375,69,Male,Gloves,Accessories,73,WA,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly
2376,60,Male,Backpack,Accessories,63,VA,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly
2377,21,Male,Gloves,Accessories,94,TN,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly
2378,44,Male,Blouse,Clothing,94,SD,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22,Cash,Annually
2379,26,Male,Scarf,Accessories,71,NH,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly
2380,40,Male,Hat,Accessories,77,SD,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22,Debit Card,Monthly
2381,41,Male,Scarf,Accessories,66,PA,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly
2382,62,Male,Sandals,Footwear,23,WI,M,Teal,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually
2383,39,Male,Sweater,Clothing,60,CA,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly
2384,53,Male,Backpack,Accessories,72,RI,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually
2385,24,Male,Blouse,Clothing,35,AL,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly
2386,41,Male,Scarf,Accessories,31,OK,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly
2387,19,Male,Socks,Clothing,33,IL,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly
2388,36,Male,Hat,Accessories,95,TN,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly
2389,21,Male,Dress,Clothing,68,AL,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually
2390,25,Male,Coat,Outerwear,87,KS,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
2391,65,Male,Shirt,Clothing,64,AZ,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly
2392,42,Male,Shirt,Clothing,74,MI,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
2393,40,Male,Jeans,Clothing,62,MO,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually
2394,58,Male,Socks,Clothing,97,LA,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2395,40,Male,Sandals,Footwear,47,CT,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly
2396,62,Male,Blouse,Clothing,83,CT,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2397,38,Male,Shirt,Clothing,82,OR,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly
2398,37,Male,Sunglasses,Accessories,26,WV,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly
2399,65,Male,Jacket,Outerwear,81,FL,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
2400,55,Male,Dress,Clothing,44,NH,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly
2401,43,Male,Sunglasses,Accessories,88,OR,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly
